"deviceId","datetime","laneOrder","bigVolume","bigSpeed","carVolume","carSpeed","motorVolume","motorSpeed","avgSpeed","laneOccupy","totalVolume"
"V040660","2022/01/01 0000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 0100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 0200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 0300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 0400","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 0500","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 0600","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 0700","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 0800","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 0900","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 1000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 1100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 1200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 1300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 1400","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 1500","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 1600","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 1700","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 1800","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 1900","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 2000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 2100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 2200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/01 2300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 0000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 0100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 0200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 0300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 0400","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 0500","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 0600","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 0700","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 0800","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 0900","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 1000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 1100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 1200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 1300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 1400","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 1500","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 1600","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 1700","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 1800","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 1900","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 2000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 2100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 2200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/02 2300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 0000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 0100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 0200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 0300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 0400","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 0500","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 0600","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 0700","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 0800","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 0900","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 1000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 1100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 1200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 1300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 1400","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 1500","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 1600","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 1700","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 1800","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 1900","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 2000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 2100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 2200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/03 2300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 0000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 0100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 0200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 0300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 0400","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 0500","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 0600","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 0700","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 0800","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 0900","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 1000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 1100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 1200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 1300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 1400","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 1500","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 1600","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 1700","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 1800","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 1900","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 2000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 2100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 2200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/04 2300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 0000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 0100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 0200","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 0300","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 0400","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 0500","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 0600","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 0700","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 0800","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 0900","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 1000","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 1100","0","0","0","0","0","0","0","0","0","0"
"V040660","2022/01/05 1200","0","37","36","77","39","0","0","38","4","114"
"V040660","2022/01/05 1300","0","71","39","156","41","0","0","40","4","227"
"V040660","2022/01/05 1400","0","70","42","159","42","0","0","42","4","229"
"V040660","2022/01/05 1500","0","73","37","165","39","0","0","38","5","238"
"V040660","2022/01/05 1600","0","51","39","137","39","0","0","40","4","188"
"V040660","2022/01/05 1700","0","82","37","200","39","0","0","38","6","282"
"V040660","2022/01/05 1800","0","94","37","262","40","0","0","39","9","356"
"V040660","2022/01/05 1900","0","51","35","176","40","0","0","38","10","227"
"V040660","2022/01/05 2000","0","64","41","138","42","0","0","41","4","202"
"V040660","2022/01/05 2100","0","43","38","141","41","0","0","40","3","184"
"V040660","2022/01/05 2200","0","30","39","118","42","0","0","42","2","148"
"V040660","2022/01/05 2300","0","15","49","65","43","0","0","44","1","80"
"V040660","2022/01/06 0000","0","5","41","38","41","0","0","40","1","43"
"V040660","2022/01/06 0100","0","4","45","32","40","0","0","41","1","36"
"V040660","2022/01/06 0200","0","1","38","22","37","0","0","37","1","23"
"V040660","2022/01/06 0300","0","1","45","19","37","0","0","37","1","20"
"V040660","2022/01/06 0400","0","1","36","19","41","0","0","41","1","20"
"V040660","2022/01/06 0500","0","1","39","17","41","0","0","41","1","18"
"V040660","2022/01/06 0600","0","5","40","36","38","0","0","38","1","41"
"V040660","2022/01/06 0700","0","52","37","165","39","0","0","39","4","217"
"V040660","2022/01/06 0800","0","150","40","529","39","0","0","39","14","679"
"V040660","2022/01/06 0900","0","127","39","362","40","0","0","40","11","489"
"V040660","2022/01/06 1000","0","116","40","210","42","0","0","42","8","326"
"V040660","2022/01/06 1100","0","77","36","210","39","0","0","38","9","287"
"V040660","2022/01/06 1200","0","71","39","171","41","0","0","40","4","242"
"V040660","2022/01/06 1300","0","79","36","164","39","0","0","38","4","243"
"V040660","2022/01/06 1400","0","79","42","153","41","0","0","41","5","232"
"V040660","2022/01/06 1500","0","73","40","178","42","0","0","41","5","251"
"V040660","2022/01/06 1600","0","107","37","198","39","0","0","38","4","305"
"V040660","2022/01/06 1700","0","98","37","192","39","0","0","38","7","290"
"V040660","2022/01/06 1800","0","91","32","248","35","0","0","35","12","339"
"V040660","2022/01/06 1900","0","99","37","200","40","0","0","39","9","299"
"V040660","2022/01/06 2000","0","76","36","166","40","0","0","38","4","242"
"V040660","2022/01/06 2100","0","66","37","170","39","0","0","38","5","236"
"V040660","2022/01/06 2200","0","47","40","114","41","0","0","41","3","161"
"V040660","2022/01/06 2300","0","21","40","75","40","0","0","40","1","96"
"V040660","2022/01/07 0000","0","20","39","56","41","0","0","40","1","76"
"V040660","2022/01/07 0100","0","4","38","30","40","0","0","40","1","34"
"V040660","2022/01/07 0200","0","3","40","30","36","0","0","36","1","33"
"V040660","2022/01/07 0300","0","3","40","20","39","0","0","39","1","23"
"V040660","2022/01/07 0400","0","2","38","19","38","0","0","38","1","21"
"V040660","2022/01/07 0500","0","3","42","11","43","0","0","42","1","14"
"V040660","2022/01/07 0600","0","2","45","31","36","0","0","37","1","33"
"V040660","2022/01/07 0700","0","55","37","178","40","0","0","39","5","233"
"V040660","2022/01/07 0800","0","135","36","600","37","0","0","37","19","735"
"V040660","2022/01/07 0900","0","114","39","329","38","0","0","38","12","443"
"V040660","2022/01/07 1000","0","134","41","228","42","0","0","42","6","362"
"V040660","2022/01/07 1100","0","88","39","220","42","0","0","40","9","308"
"V040660","2022/01/07 1200","0","85","40","182","39","0","0","40","6","267"
"V040660","2022/01/07 1300","0","70","40","183","42","0","0","41","5","253"
"V040660","2022/01/07 1400","0","87","41","163","41","0","0","41","3","250"
"V040660","2022/01/07 1500","0","58","38","124","41","0","0","40","5","182"
"V040660","2022/01/07 1600","0","85","37","203","38","0","0","38","8","288"
"V040660","2022/01/07 1700","0","61","35","146","37","0","0","36","9","207"
"V040660","2022/01/07 1800","0","107","37","246","40","0","0","39","8","353"
"V040660","2022/01/07 1900","0","79","40","271","40","0","0","40","5","350"
"V040660","2022/01/07 2000","0","56","38","193","41","0","0","41","5","249"
"V040660","2022/01/07 2100","0","66","40","150","42","0","0","41","3","216"
"V040660","2022/01/07 2200","0","56","46","127","45","0","0","45","2","183"
"V040660","2022/01/07 2300","0","22","39","103","43","0","0","42","2","125"
"V040660","2022/01/08 0000","0","15","42","73","41","0","0","41","1","88"
"V040660","2022/01/08 0100","0","12","42","45","39","0","0","39","1","57"
"V040660","2022/01/08 0200","0","4","44","32","39","0","0","40","1","36"
"V040660","2022/01/08 0300","0","6","47","32","40","0","0","41","1","38"
"V040660","2022/01/08 0400","0","5","39","18","38","0","0","38","1","23"
"V040660","2022/01/08 0500","0","2","40","24","40","0","0","40","1","26"
"V040660","2022/01/08 0600","0","9","37","35","36","0","0","36","1","44"
"V040660","2022/01/08 0700","0","23","39","93","40","0","0","40","1","116"
"V040660","2022/01/08 0800","0","58","39","139","40","0","0","40","5","197"
"V040660","2022/01/08 0900","0","74","41","204","39","0","0","39","5","278"
"V040660","2022/01/08 1000","0","95","41","244","39","0","0","39","7","339"
"V040660","2022/01/08 1100","0","107","40","197","39","0","0","39","7","304"
"V040660","2022/01/08 1200","0","110","37","192","38","0","0","38","7","302"
"V040660","2022/01/08 1300","0","81","36","183","37","0","0","37","9","264"
"V040660","2022/01/08 1400","0","88","39","174","39","0","0","38","8","262"
"V040660","2022/01/08 1500","0","48","39","139","41","0","0","40","4","187"
"V040660","2022/01/08 1600","0","72","38","154","40","0","0","39","7","226"
"V040660","2022/01/08 1700","0","64","43","111","41","0","0","42","4","175"
"V040660","2022/01/08 1800","0","77","39","162","39","0","0","39","10","239"
"V040660","2022/01/08 1900","0","62","39","191","39","0","0","39","4","253"
"V040660","2022/01/08 2000","0","74","42","161","40","0","0","41","3","235"
"V040660","2022/01/08 2100","0","51","35","106","40","0","0","38","5","157"
"V040660","2022/01/08 2200","0","36","43","101","43","0","0","42","1","137"
"V040660","2022/01/08 2300","0","22","43","115","43","0","0","43","1","137"
"V040660","2022/01/09 0000","0","19","41","73","43","0","0","43","1","92"
"V040660","2022/01/09 0100","0","8","40","50","44","0","0","44","1","58"
"V040660","2022/01/09 0200","0","4","42","23","40","0","0","40","1","27"
"V040660","2022/01/09 0300","0","4","50","19","39","0","0","40","1","23"
"V040660","2022/01/09 0400","0","5","46","35","40","0","0","41","1","40"
"V040660","2022/01/09 0500","0","4","42","25","41","0","0","41","1","29"
"V040660","2022/01/09 0600","0","5","35","32","37","0","0","36","1","37"
"V040660","2022/01/09 0700","0","16","43","59","44","0","0","44","1","75"
"V040660","2022/01/09 0800","0","35","45","90","45","0","0","45","1","125"
"V040660","2022/01/09 0900","0","49","40","134","42","0","0","41","2","183"
"V040660","2022/01/09 1000","0","70","38","152","40","0","0","40","5","222"
"V040660","2022/01/09 1100","0","76","41","171","42","0","0","42","3","247"
"V040660","2022/01/09 1200","0","94","43","159","44","0","0","44","4","253"
"V040660","2022/01/09 1300","0","78","43","175","41","0","0","42","5","253"
"V040660","2022/01/09 1400","0","69","39","167","42","0","0","41","5","236"
"V040660","2022/01/09 1500","0","53","41","141","42","0","0","42","4","194"
"V040660","2022/01/09 1600","0","84","42","177","42","0","0","42","6","261"
"V040660","2022/01/09 1700","0","65","39","162","39","0","0","39","6","227"
"V040660","2022/01/09 1800","0","73","41","167","41","0","0","40","6","240"
"V040660","2022/01/09 1900","0","58","39","136","38","0","0","38","6","194"
"V040660","2022/01/09 2000","0","53","41","117","41","0","0","42","2","170"
"V040660","2022/01/09 2100","0","50","41","140","42","0","0","42","1","190"
"V040660","2022/01/09 2200","0","31","41","100","41","0","0","42","1","131"
"V040660","2022/01/09 2300","0","11","44","76","44","0","0","44","1","87"
"V040660","2022/01/10 0000","0","6","49","56","42","0","0","42","1","62"
"V040660","2022/01/10 0100","0","4","38","30","40","0","0","40","1","34"
"V040660","2022/01/10 0200","0","5","43","26","41","0","0","41","1","31"
"V040660","2022/01/10 0300","0","1","40","18","37","0","0","37","1","19"
"V040660","2022/01/10 0400","0","0","0","20","43","0","0","43","1","20"
"V040660","2022/01/10 0500","0","2","41","13","45","0","0","44","1","15"
"V040660","2022/01/10 0600","0","7","38","34","39","0","0","39","1","41"
"V040660","2022/01/10 0700","0","56","40","179","42","0","0","41","3","235"
"V040660","2022/01/10 0800","0","115","38","524","40","0","0","40","17","639"
"V040660","2022/01/10 0900","0","113","41","425","38","0","0","39","10","538"
"V040660","2022/01/10 1000","0","97","38","229","38","0","0","38","7","326"
"V040660","2022/01/10 1100","0","73","45","150","46","0","0","45","2","223"
"V040660","2022/01/10 1200","0","97","38","175","41","0","0","40","5","272"
"V040660","2022/01/10 1300","0","71","37","178","40","0","0","39","6","249"
"V040660","2022/01/10 1400","0","56","41","174","41","0","0","41","4","230"
"V040660","2022/01/10 1500","0","71","42","199","44","0","0","43","3","270"
"V040660","2022/01/10 1600","0","74","39","183","43","0","0","42","6","257"
"V040660","2022/01/10 1700","0","77","38","192","39","0","0","39","8","269"
"V040660","2022/01/10 1800","0","81","38","231","39","0","0","39","9","312"
"V040660","2022/01/10 1900","0","64","39","185","40","0","0","40","5","249"
"V040660","2022/01/10 2000","0","77","39","152","40","0","0","40","4","229"
"V040660","2022/01/10 2100","0","60","33","148","38","0","0","36","5","208"
"V040660","2022/01/10 2200","0","30","39","110","40","0","0","40","1","140"
"V040660","2022/01/10 2300","0","10","41","79","42","0","0","42","1","89"
"V040660","2022/01/11 0000","0","10","49","49","46","0","0","47","1","59"
"V040660","2022/01/11 0100","0","5","47","28","39","0","0","40","1","33"
"V040660","2022/01/11 0200","0","2","37","25","37","0","0","37","1","27"
"V040660","2022/01/11 0300","0","3","44","26","40","0","0","40","1","29"
"V040660","2022/01/11 0400","0","1","45","26","42","0","0","42","1","27"
"V040660","2022/01/11 0500","0","2","45","13","41","0","0","41","1","15"
"V040660","2022/01/11 0600","0","8","40","37","39","0","0","39","1","45"
"V040660","2022/01/11 0700","0","55","39","168","41","0","0","40","3","223"
"V040660","2022/01/11 0800","0","144","41","574","41","0","0","41","13","718"
"V040660","2022/01/11 0900","0","98","40","356","38","0","0","39","10","454"
"V040660","2022/01/11 1000","0","94","41","231","40","0","0","39","8","325"
"V040660","2022/01/11 1100","0","90","36","198","39","0","0","38","8","288"
"V040660","2022/01/11 1200","0","67","42","201","45","0","0","44","5","268"
"V040660","2022/01/11 1300","0","76","40","176","41","0","0","41","4","252"
"V040660","2022/01/11 1400","0","76","36","195","39","0","0","38","6","271"
"V040660","2022/01/11 1500","0","81","37","189","39","0","0","38","8","270"
"V040660","2022/01/11 1600","0","84","39","198","42","0","0","41","7","282"
"V040660","2022/01/11 1700","0","90","42","219","41","0","0","41","6","309"
"V040660","2022/01/11 1800","0","90","38","216","38","0","0","37","9","306"
"V040660","2022/01/11 1900","0","64","37","166","39","0","0","38","9","230"
"V040660","2022/01/11 2000","0","66","42","170","42","0","0","42","4","236"
"V040660","2022/01/11 2100","0","56","39","142","39","0","0","39","3","198"
"V040660","2022/01/11 2200","0","41","35","118","39","0","0","38","3","159"
"V040660","2022/01/11 2300","0","21","44","92","42","0","0","42","1","113"
"V040660","2022/01/12 0000","0","10","46","40","44","0","0","44","1","50"
"V040660","2022/01/12 0100","0","5","38","30","40","0","0","40","1","35"
"V040660","2022/01/12 0200","0","1","38","23","40","0","0","39","1","24"
"V040660","2022/01/12 0300","0","3","46","9","43","0","0","44","1","12"
"V040660","2022/01/12 0400","0","2","46","17","40","0","0","40","1","19"
"V040660","2022/01/12 0500","0","1","43","16","40","0","0","40","1","17"
"V040660","2022/01/12 0600","0","5","35","31","38","0","0","38","1","36"
"V040660","2022/01/12 0700","0","49","38","141","38","0","0","38","4","190"
