Road Segment ID,V003320,Road Segment Name,大鵬路(長安路~中清路間)(西東)
Date and Time,Average Speed (km\h),Traffic Volume
2022/08/12 0700,34,202
2022/08/12 0800,34,298
2022/08/12 0900,32,335
2022/08/12 1000,33,302
2022/08/12 1100,34,285
2022/08/12 1200,35,387
2022/08/12 1300,34,371
2022/08/12 1400,35,333
2022/08/12 1500,36,316
2022/08/12 1600,33,355
2022/08/12 1700,34,397
2022/08/12 1800,33,400
2022/08/12 1900,36,385
2022/08/12 2000,32,386
2022/08/12 2100,32,283
2022/08/12 2200,31,298
2022/08/12 2300,34,183
2022/08/13 0000,34,116
2022/08/13 0100,32,113
2022/08/13 0200,31,72
2022/08/13 0300,37,44
2022/08/13 0400,31,42
2022/08/13 0500,33,35
2022/08/13 0600,35,66
2022/08/13 0700,34,157
2022/08/13 0800,32,237
2022/08/13 0900,37,249
2022/08/13 1000,32,302
2022/08/13 1100,32,338
2022/08/13 1200,33,368
2022/08/13 1300,33,312
2022/08/13 1400,34,333
2022/08/13 1500,32,275
2022/08/13 1600,33,317
2022/08/13 1700,34,286
2022/08/13 1800,33,358
2022/08/13 1900,30,321
2022/08/13 2000,32,333
2022/08/13 2100,31,280
2022/08/13 2200,33,301
2022/08/13 2300,32,216
2022/08/14 0000,32,145
2022/08/14 0100,32,109
2022/08/14 0200,40,65
2022/08/14 0300,41,53
2022/08/14 0400,37,45
2022/08/14 0500,41,30
2022/08/14 0600,39,70
2022/08/14 0700,31,138
2022/08/14 0800,32,201
2022/08/14 0900,33,203
2022/08/14 1000,30,276
2022/08/14 1100,34,239
2022/08/14 1200,32,320
2022/08/14 1300,34,334
2022/08/14 1400,34,323
2022/08/14 1500,34,305
2022/08/14 1600,33,301
2022/08/14 1700,36,304
2022/08/14 1800,33,400
2022/08/14 1900,33,354
2022/08/14 2000,33,336
2022/08/14 2100,30,320
2022/08/14 2200,33,284
2022/08/14 2300,29,188
2022/08/15 0000,29,133
2022/08/15 0100,35,79
2022/08/15 0200,34,61
2022/08/15 0300,39,36
2022/08/15 0400,37,33
2022/08/15 0500,40,38
2022/08/15 0600,33,56
2022/08/15 0700,33,147
2022/08/15 0800,37,316
2022/08/15 0900,35,317
2022/08/15 1000,33,287
2022/08/15 1100,34,254
2022/08/15 1200,37,311
2022/08/15 1300,34,343
2022/08/15 1400,34,312
2022/08/15 1500,33,359
2022/08/15 1600,34,364
2022/08/15 1700,30,365
2022/08/15 1800,33,254
2022/08/15 1900,33,367
2022/08/15 2000,33,353
2022/08/15 2100,32,298
2022/08/15 2200,32,272
2022/08/15 2300,32,197
2022/08/16 0000,32,119
2022/08/16 0100,34,103
2022/08/16 0200,36,70
2022/08/16 0300,39,34
2022/08/16 0400,42,39
2022/08/16 0500,37,47
2022/08/16 0600,34,65
2022/08/16 0700,33,155
2022/08/16 0800,32,280
2022/08/16 0900,35,269
2022/08/16 1000,34,282
2022/08/16 1100,34,321
2022/08/16 1200,33,369
2022/08/16 1300,33,353
2022/08/16 1400,34,319
2022/08/16 1500,35,313
2022/08/16 1600,36,337
2022/08/16 1700,32,379
2022/08/16 1800,34,348
2022/08/16 1900,34,359
2022/08/16 2000,32,330
2022/08/16 2100,33,259
2022/08/16 2200,33,293
2022/08/16 2300,32,196
2022/08/17 0000,32,126
2022/08/17 0100,35,81
2022/08/17 0200,40,57
2022/08/17 0300,36,50
2022/08/17 0400,37,39
2022/08/17 0500,35,25
2022/08/17 0600,35,68
2022/08/17 0700,33,192
2022/08/17 0800,32,253
2022/08/17 0900,36,350
2022/08/17 1000,34,336
2022/08/17 1100,33,304
2022/08/17 1200,33,378
2022/08/17 1300,34,329
2022/08/17 1400,35,326
2022/08/17 1500,34,315
2022/08/17 1600,34,269
2022/08/17 1700,32,345
2022/08/17 1800,34,340
2022/08/17 1900,35,403
2022/08/17 2000,34,384
2022/08/17 2100,34,332
2022/08/17 2200,32,251
2022/08/17 2300,32,214
2022/08/18 0000,36,109
2022/08/18 0100,35,86
2022/08/18 0200,38,43
2022/08/18 0300,35,37
2022/08/18 0400,35,37
2022/08/18 0500,39,37
2022/08/18 0600,35,82
2022/08/18 0700,32,194
2022/08/18 0800,32,303
2022/08/18 0900,35,332
2022/08/18 1000,33,312
2022/08/18 1100,34,308
2022/08/18 1200,34,313
2022/08/18 1300,32,311
2022/08/18 1400,34,302
2022/08/18 1500,33,331
2022/08/18 1600,34,326
2022/08/18 1700,32,329
2022/08/18 1800,34,409
2022/08/18 1900,33,365
2022/08/18 2000,31,333
2022/08/18 2100,29,309
2022/08/18 2200,31,276
2022/08/18 2300,32,182
2022/08/19 0000,33,116
2022/08/19 0100,33,98
2022/08/19 0200,35,43
2022/08/19 0300,36,44
2022/08/19 0400,39,35
2022/08/19 0500,41,42
2022/08/19 0600,37,90
2022/08/19 0700,31,194
2022/08/19 0800,33,309
2022/08/19 0900,33,329
2022/08/19 1000,33,314
2022/08/19 1100,30,294
2022/08/19 1200,36,355
2022/08/19 1300,34,334
2022/08/19 1400,33,359
2022/08/19 1500,32,368
2022/08/19 1600,34,286
2022/08/19 1700,32,309
2022/08/19 1800,33,353
2022/08/19 1900,31,411
2022/08/19 2000,32,384
2022/08/19 2100,34,301
2022/08/19 2200,32,291
2022/08/19 2300,32,220
2022/08/20 0000,32,118
2022/08/20 0100,32,111
2022/08/20 0200,35,60
2022/08/20 0300,39,63
2022/08/20 0400,35,51
2022/08/20 0500,35,49
2022/08/20 0600,33,100
2022/08/20 0700,35,149
2022/08/20 0800,35,210
2022/08/20 0900,33,264
2022/08/20 1000,31,303
2022/08/20 1100,32,350
2022/08/20 1200,34,380
2022/08/20 1300,33,362
2022/08/20 1400,33,335
2022/08/20 1500,33,317
2022/08/20 1600,33,307
2022/08/20 1700,34,335
2022/08/20 1800,31,344
2022/08/20 1900,33,379
2022/08/20 2000,33,309
2022/08/20 2100,33,355
2022/08/20 2200,30,324
2022/08/20 2300,31,220
2022/08/21 0000,32,154
2022/08/21 0100,33,109
2022/08/21 0200,35,75
2022/08/21 0300,38,48
2022/08/21 0400,38,55
2022/08/21 0500,36,49
2022/08/21 0600,34,74
2022/08/21 0700,34,155
2022/08/21 0800,32,184
2022/08/21 0900,32,203
2022/08/21 1000,33,236
2022/08/21 1100,33,256
2022/08/21 1200,35,280
2022/08/21 1300,32,280
2022/08/21 1400,33,274
2022/08/21 1500,34,284
2022/08/21 1600,35,330
2022/08/21 1700,31,325
2022/08/21 1800,33,347
2022/08/21 1900,33,326
2022/08/21 2000,32,359
2022/08/21 2100,31,277
2022/08/21 2200,31,210
2022/08/21 2300,31,181
2022/08/22 0000,27,112
2022/08/22 0100,31,82
2022/08/22 0200,36,55
2022/08/22 0300,43,33
2022/08/22 0400,37,39
2022/08/22 0500,37,30
2022/08/22 0600,38,47
2022/08/22 0700,34,136
2022/08/22 0800,34,268
2022/08/22 0900,34,315
2022/08/22 1000,34,273
2022/08/22 1100,33,275
2022/08/22 1200,34,344
2022/08/22 1300,36,328
2022/08/22 1400,32,283
2022/08/22 1500,33,299
2022/08/22 1600,33,327
2022/08/22 1700,32,321
2022/08/22 1800,34,368
2022/08/22 1900,34,419
2022/08/22 2000,32,350
2022/08/22 2100,32,295
2022/08/22 2200,32,250
2022/08/22 2300,33,158
2022/08/23 0000,33,97
2022/08/23 0100,34,90
2022/08/23 0200,38,44
2022/08/23 0300,35,30
2022/08/23 0400,36,38
2022/08/23 0500,35,34
2022/08/23 0600,36,60
2022/08/23 0700,35,158
2022/08/23 0800,33,274
2022/08/23 0900,33,323
2022/08/23 1000,33,319
2022/08/23 1100,32,325
2022/08/23 1200,32,344
2022/08/23 1300,31,356
2022/08/23 1400,35,282
2022/08/23 1500,33,330
2022/08/23 1600,33,324
2022/08/23 1700,34,382
2022/08/23 1800,33,453
2022/08/23 1900,35,390
2022/08/23 2000,31,308
2022/08/23 2100,33,330
2022/08/23 2200,31,249
2022/08/23 2300,30,181
2022/08/24 0000,34,115
2022/08/24 0100,37,85
2022/08/24 0200,36,62
2022/08/24 0300,37,38
2022/08/24 0400,35,33
2022/08/24 0500,41,38
2022/08/24 0600,39,66
2022/08/24 0700,32,160
2022/08/24 0800,34,243
2022/08/24 0900,34,317
2022/08/24 1000,35,275
2022/08/24 1100,33,281
2022/08/24 1200,34,337
2022/08/24 1300,34,304
2022/08/24 1400,32,304
2022/08/24 1500,33,327
2022/08/24 1600,35,359
2022/08/24 1700,34,361
2022/08/24 1800,34,402
2022/08/24 1900,35,365
2022/08/24 2000,32,358
2022/08/24 2100,31,348
2022/08/24 2200,31,293
2022/08/24 2300,34,152
2022/08/25 0000,32,120
2022/08/25 0100,31,69
2022/08/25 0200,43,31
2022/08/25 0300,43,31
2022/08/25 0400,38,29
2022/08/25 0500,42,36
2022/08/25 0600,39,72
2022/08/25 0700,32,188
2022/08/25 0800,34,270
2022/08/25 0900,34,319
2022/08/25 1000,33,269
2022/08/25 1100,37,368
2022/08/25 1200,34,364
2022/08/25 1300,34,326
2022/08/25 1400,34,322
2022/08/25 1500,33,331
2022/08/25 1600,33,320
2022/08/25 1700,32,385
2022/08/25 1800,34,371
2022/08/25 1900,32,393
2022/08/25 2000,33,320
2022/08/25 2100,32,339
2022/08/25 2200,31,328
2022/08/25 2300,32,177
2022/08/26 0000,30,119
2022/08/26 0100,33,78
2022/08/26 0200,37,55
2022/08/26 0300,37,47
2022/08/26 0400,37,29
2022/08/26 0500,36,39
2022/08/26 0600,38,82
2022/08/26 0700,31,180
2022/08/26 0800,34,296
2022/08/26 0900,33,286
2022/08/26 1000,33,340
2022/08/26 1100,32,310
2022/08/26 1200,35,319
2022/08/26 1300,34,320
2022/08/26 1400,35,369
2022/08/26 1500,34,352
2022/08/26 1600,36,354
2022/08/26 1700,33,407
2022/08/26 1800,35,364
2022/08/26 1900,33,383
2022/08/26 2000,31,369
2022/08/26 2100,34,301
2022/08/26 2200,30,306
2022/08/26 2300,30,237
2022/08/27 0000,34,148
2022/08/27 0100,33,136
2022/08/27 0200,38,60
2022/08/27 0300,38,57
2022/08/27 0400,35,44
2022/08/27 0500,41,40
2022/08/27 0600,34,100
2022/08/27 0700,35,169
2022/08/27 0800,33,235
2022/08/27 0900,33,292
2022/08/27 1000,33,321
2022/08/27 1100,32,327
2022/08/27 1200,33,359
2022/08/27 1300,34,392
2022/08/27 1400,36,401
2022/08/27 1500,33,272
2022/08/27 1600,34,354
2022/08/27 1700,33,387
2022/08/27 1800,33,346
2022/08/27 1900,32,365
2022/08/27 2000,33,330
2022/08/27 2100,33,300
2022/08/27 2200,32,284
2022/08/27 2300,32,220
2022/08/28 0000,32,140
2022/08/28 0100,33,120
2022/08/28 0200,39,83
2022/08/28 0300,36,48
2022/08/28 0400,38,48
2022/08/28 0500,39,50
2022/08/28 0600,35,80
2022/08/28 0700,31,157
2022/08/28 0800,31,200
2022/08/28 0900,29,203
2022/08/28 1000,31,256
2022/08/28 1100,31,292
2022/08/28 1200,34,311
2022/08/28 1300,32,309
2022/08/28 1400,35,317
2022/08/28 1500,33,287
2022/08/28 1600,34,360
2022/08/28 1700,32,265
2022/08/28 1800,33,402
2022/08/28 1900,32,375
2022/08/28 2000,35,323
2022/08/28 2100,32,354
2022/08/28 2200,31,267
2022/08/28 2300,31,194
2022/08/29 0000,36,125
2022/08/29 0100,28,82
2022/08/29 0200,32,44
2022/08/29 0300,37,46
2022/08/29 0400,40,38
2022/08/29 0500,38,31
2022/08/29 0600,37,56
2022/08/29 0700,33,144
2022/08/29 0800,34,230
2022/08/29 0900,33,281
2022/08/29 1000,34,274
2022/08/29 1100,33,304
2022/08/29 1200,33,355
2022/08/29 1300,35,395
2022/08/29 1400,33,306
2022/08/29 1500,31,297
2022/08/29 1600,31,382
2022/08/29 1700,33,343
2022/08/29 1800,32,381
2022/08/29 1900,34,363
2022/08/29 2000,35,374
2022/08/29 2100,30,283
2022/08/29 2200,31,274
2022/08/29 2300,31,191
2022/08/30 0000,32,88
2022/08/30 0100,35,77
2022/08/30 0200,32,56
2022/08/30 0300,41,37
2022/08/30 0400,36,31
2022/08/30 0500,38,32
2022/08/30 0600,33,91
2022/08/30 0700,33,180
2022/08/30 0800,33,312
2022/08/30 0900,33,314
2022/08/30 1000,35,300
2022/08/30 1100,32,264
2022/08/30 1200,34,361
2022/08/30 1300,34,354
2022/08/30 1400,34,305
2022/08/30 1500,34,336
2022/08/30 1600,34,371
2022/08/30 1700,34,407
2022/08/30 1800,33,341
2022/08/30 1900,32,350
2022/08/30 2000,33,325
2022/08/30 2100,32,293
2022/08/30 2200,34,239
2022/08/30 2300,32,176
2022/08/31 0000,35,102
2022/08/31 0100,37,83
2022/08/31 0200,34,54
2022/08/31 0300,30,36
2022/08/31 0400,36,37
2022/08/31 0500,41,39
2022/08/31 0600,35,79
2022/08/31 0700,31,176
2022/08/31 0800,34,355
2022/08/31 0900,31,360
2022/08/31 1000,32,293
2022/08/31 1100,34,324
2022/08/31 1200,33,364
2022/08/31 1300,34,361
2022/08/31 1400,33,342
2022/08/31 1500,34,374
2022/08/31 1600,34,387
2022/08/31 1700,33,342
2022/08/31 1800,34,339
2022/08/31 1900,35,365
2022/08/31 2000,30,276
2022/08/31 2100,32,300
2022/08/31 2200,32,250
2022/08/31 2300,32,193
